03-25 17:50:24.715 19058 19058 D OverlayManager: -> Updating overlay: target=com.rwyadaily.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.fastaccess.github overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.selectcomfort.SleepIQ overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=io.labhouse.invoicesapp overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.musicoterapia.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.nowsecure.android.vts overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=tw.com.weather.interdaytrade overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=in.aastha.labs overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.devsense.symbolab overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.kinshipreactnative overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=theme.ideadesigns.FractalFireNew.wallpapermotion overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.camerasideas.trimmeroverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.adilhanney.saber overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.crazylegend.berg overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.lexa.fakegps overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=ru.LowgyXMM.agqEVtGkY overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.wolfram.android.alphapro overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.asn360.softy.iconpack overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.720 19058 19058 D OverlayManager: -> Updating overlay: target=com.moonactive.coinmaster overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.samsung.android.livestickers overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.aceable.aceablede_android overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=taco.scoop overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.samsung.android.app.watchmanagerstub overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.atistudios.mondly.languages overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=me.zhanghai.android.beeshell overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.rapidbooksapp.invoice overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.video.fun.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=co.appnation.artgenerator overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.babyappsleepysounds overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.grifin.invest overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.amdroidalarmclock.amdroid overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.bookfusion.android.reader overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.uslegal.android overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.samsung.android.svcagent overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.stayfocused overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.a0soft.gphone.acc.free overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.globalcomix.mobileapp overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=daily.motivational.quotes.free overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }]userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.qapital overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.actionlauncher.nowbridge overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.sec.mhs.smarttethering overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.wordpress.kuoyhuot.keepr overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.studysmarter overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.samsung.android.svoiceime overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.721 19058 19058 D OverlayManager: -> Updating overlay: target=com.apalon.to.do.list overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
