NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=de.progression.flutter overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=oddly.satisfying.videos.relax overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=org.hyperskill.app.android overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.samsung.android.app.earphonetypec overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=co.thefab.ambiance overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=monochrome.dd.kwgt overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.samsung.android.singletake.service overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.fundrise.android overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.capitaldna.client overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.codepoint.learncplusplus overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.actionwalls.swirlwalls overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.gstmaid.barcode.qrcode.scanner overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.appsinspire.weeklyplanner overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.cw.fullepisodes.android overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=velarkwgt.droidbeauty.pack overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.samsung.android.callbgprovider overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_android-04cj.frro, /data/resource-cache/android-SemWT_MonetPalette-xcqj.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.dreamon.ruzits overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.ogoons.algo overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.loreapps.worldgk overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.cateater.stopmotionstudiopro overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.imyfone.ultrarepairandroid overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }]userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.knox.vpn.proxyhandler overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.flea.gsd.flea overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=recorderpro.voicememos.audio overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.sspai.cuto.android overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.plexnor.gravityscreenofffree overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=outfit.planner.ideas.fashion overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.imyfone.voxnote overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=in.co.notemymind.notebook.notes overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=me.skyvpn.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.craftphonecompanion overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=io.filen.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.ark7.dragon overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.184 22867 22867 D OverlayManager: -> Updating overlay: target=com.android.cts.ctsshim overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=com.cyb3rg0d.urlchecker overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=com.fastaccess.github overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=com.selectcomfort.SleepIQ overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=io.labhouse.invoicesapp overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=com.musicoterapia.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=com.nowsecure.android.vts overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=tw.com.weather.interdaytrade overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=in.aastha.labs overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.188 22867 22867 D OverlayManager: -> Updating overlay: target=com.devsense.symbolab overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
